NAME,PHONE,FAX,EMAIL,WEBSITE,RESTAURANT NAME,RESTAURANT ADDRESS,RESTAURANT CITY,RESTAURANT STATE,RESTAURANT ZIPCODE,RESTAURANT COUNTRY,RESTAURANT CATEGORY
Whataburger Restaurants Llc,          ,,,,Whataburger #834,3239 Se Military Dr,San Antonio,TX,78223,US,New Category
Guadalupe U Casas,          ,,,,Casas Nite Club,3239 W Commerce St,San Antonio,TX,78207,US,New Category
"Snow'S Vietnam Restaurant, Llc",(210) 822-7461,,,,Snow'S Vietnam Restaurant,3244 Broadway St,San Antonio,TX,78209,US,New Category
"Mai Teresa Restaurant, Llc",          ,,,,Snow Vn Restaurant,3244 Broadway St,San Antonio,TX,78209,US,New Category
"Kalaco Enterprises, Inc.",          ,,,,Roxy Sports Bar-Cafe,3249 Wurzbach Rd,San Antonio,TX,78238,US,New Category
Elvia Marquez Santos,          ,,,,Elvia Marquez Santos,3251 W Laurel,San Antonio,TX,78228,US,New Category
"South Texas Pizza, Inc.",          ,,,,Domino'S Pizza #6702,3255 Harry Wurzbach Rd,San Antonio,TX,78209,US,New Category
"Jerusalem Grill, Llc",(210) 430-2424,,,,Jerusalem Grill,3259 Wurzbach Rd,San Antonio,TX,78238,US,New Category
Martin A Avella And Avelino P Segura,          ,,,,Los Amigos Mexican Restaurant,3261 Nacogdoches Rd,San Antonio,TX,78217,US,New Category
"Underdog Vending, Llc",(512) 757-1929,,,,"Underdog Vending, Llc",327 Cresham Dr,San Antonio,TX,78218,US,New Category
"Grady'S Bar B Q, Inc.",          ,,,,Grady'S Bar B Q Restaurant Inc,327 E Nakoma St,San Antonio,TX,78216,US,New Category
"Iconic Restaurant Group, Llc",          ,,,,Minnies Tavern,328 E Josephine St,San Antonio,TX,78215,US,New Category
"William J. Bordelon Post No. 300, The American Leg",          ,,,,The American Legion William J Bordelon Post #300,3290 Grossenbacher Ln,San Antonio,TX,78245,US,New Category
S.J.B.C. Corporation,          ,,,,Tink-A-Tako #4,3299 Wurzbach Rd,San Antonio,TX,78238,US,New Category
Quarryvillage Pizzeria Inc.,(713) 861-4173,,,,Grimaldi'S Pizzeria,330 E Basse Rd Ste 101,San Antonio,TX,78209,US,New Category
John Wayne Downum,(210) 822-3192,,,,The Annex,330 San Pedro Ave,San Antonio,TX,78212,US,New Category
"Haljohn - San Antonio, Inc.",          ,,,,Mc Donald'S Restaurant #10366,330 Valley Hi Dr,San Antonio,TX,78227,US,New Category
"R & S Dairy Queens, Inc.",          ,,,,R & S Dairy Queen #4,3301 Nogalitos,San Antonio,TX,78225,US,New Category
Quesada Investments Llc,(210) 532-7631,,,,Murphys,3302 Clark Ave,San Antonio,TX,78223,US,New Category
"Fred'S Fish Fry, Inc.",          ,,,,Freds Fish Fry,3303 Blanco Rd,San Antonio,TX,78212,US,New Category
"Fred'S Fish Fry, Inc.",          ,,,,Fred'S Fish Fry,3303 Pleasanton Rd,San Antonio,TX,78221,US,New Category
Wei Ot Inc.,(210) 824-0279,,,,King'S Palace,3304 Broadway St,San Antonio,TX,78209,US,New Category
Luis C Limon,          ,,,,The Smokehouse,3306 Roland,San Antonio,TX,78210,US,New Category
Michael M Martinez,          ,,,,Triple M-Catering,331 Madero St,San Antonio,TX,78207,US,New Category
Sbc Community Center,(210) 227-2605,,,,Sbc Community Center,3310 E Commerce St,San Antonio,TX,78220,US,New Category
"Texas Taco Cabana, L.P.",          ,,,,Taco Cabana #101,3310 San Pedro Ave,San Antonio,TX,78212,US,New Category
Pax Christi Institute,          ,,,,Pax Christi Institute,3311 S Pine St,San Antonio,TX,78223,US,New Category
"San-Tex Restaurants, Inc.",(210) 734-8446,,,,Jack In The Box #807,3315 San Pedro Ave,San Antonio,TX,78212,US,New Category
Juana R Vargas,          ,,,,Mocambo Bar,3316 S Presa St,San Antonio,TX,78210,US,New Category
Stephanie Marie Vasquez,(469) 554-6585,,,,Stephanie'S Bar,3316 S Presa St,San Antonio,TX,78210,US,New Category
Barracuda Restaurant Holdings Llc,(210) 591-0597,,,,Long John Silver'S #31711,3318 Se Military Dr,San Antonio,TX,78223,US,New Category
Big Dawg'S Sports Bar #1 Llc,          ,,,,Big Dawg'S Sports Bar #1 Llc,332 Somerset Rd,San Antonio,TX,78211,US,New Category
"Nsm Merchant, Inc.",          ,,,,Papa John'S Pizza,3322 Se Military Dr Ste 104,San Antonio,TX,78223,US,New Category
"Muy Pizza-Tejas, Llc",(210) 932-1024,,,,Pizza Hut #27065,3323 Roosevelt Ave,San Antonio,TX,78214,US,New Category
Leobardo Lara Abella,          ,,,,Leobardo Lara Abella,3323 Se Military Dr,San Antonio,TX,78223,US,New Category
"Cbocs Texas, Llc",(210) 333-0167,,,,Cracker Barrel Old Country Store #690,3327 Se Military Dr,San Antonio,TX,78223,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Aramark Healthcare Support Services Llc 1,333 N Santa Rosa Ave # 1546,San Antonio,TX,78207,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Aramark Healthcare Support Services Llc,333 N Santa Rosa Ave # 3764,San Antonio,TX,78207,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Aramark Healthcare Support Services Llc,333 N Santa Rosa Ave # 5442,San Antonio,TX,78207,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Aramark Healthcare Support Services Llc,333 N Santa Rosa Ave # 5532,San Antonio,TX,78207,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Aramark Healthcare #5339,333 N Santa Rosa St,San Antonio,TX,78207,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Christus Santa Rosa City Center-Call Center,333 N Santa Rosa St,San Antonio,TX,78207,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Christus Santa Rosa Northwest Medical Center,333 N Santa Rosa St,San Antonio,TX,78207,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Northwest Medical Center,333 N Santa Rosa St,San Antonio,TX,78207,US,New Category
Juan Manuel Rangel,          ,,,,La Sorrentina Italian Restaurant,3330 Culebra Rd,San Antonio,TX,78228,US,New Category
"Texas 281 Rv Park, Ltd.",(210) 980-2282,,,,Texas 281 R V Park Ltd,33300 Hwy 281 North,San Antonio,TX,78163,US,New Category
"J.W. Motorsport, Inc.",(210) 533-6314,,,,"J.W. Motorsport, Inc.",3333 S E Loop 1604,San Antonio,TX,78264,US,New Category
Fernando Plascencia Leon,          ,,,,Taqueria Vallarta #6,3333 West Ave,San Antonio,TX,78213,US,New Category
"C & S Events, Inc.",          ,,,,Cinderella Ballroom,3333 West Ave,San Antonio,TX,78213,US,New Category
Raul Lozano Perez,          ,,,,Cupples Sports Bar,334 Cupples Rd,San Antonio,TX,78237,US,New Category
"Los Chimbolos, Llc",(210) 340-2762,,,,La Playa Seafood House,3343 West Ave,San Antonio,TX,78213,US,New Category
"Michael W. Elben Post No. 8111, Veterans Of Foreig",          ,,,,"Michael W. Elben Post No. 8111, Veterans Of Foreig",335 Austin Rd,San Antonio,TX,78209,US,New Category
Perros & Burros Llc,(210) 237-8086,,,,Dirty Dawgs And Fries,335 Sprucewood Ln,San Antonio,TX,78216,US,New Category
"Brooks Pub, Llc",          ,,,,Brooks Pub,3354 Lasses Blvd,San Antonio,TX,78223,US,New Category
"H & W Entertainment, Inc.",          ,,,,Tiffany,338 Valley Hi Dr,San Antonio,TX,78227,US,New Category
"The Josephine Theatrical Company, Inc.",          ,,,,The Josephine Theatre,339 W Josephine St,San Antonio,TX,78212,US,New Category
"Mwd Quarry, Llc",          ,,,,Max'S Wine Dive,340 E Basse Rd Ste 101,San Antonio,TX,78209,US,New Category
St. Juste Management Corporation,          ,,,,Burger King #9721,3400 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Yvette Tejeda,(210) 772-4617,,,,Triple J'S Pub,3400 S Flores St,San Antonio,TX,78204,US,New Category
Lilia I Sepulveda,          ,,,,Barbacoa To Go # 2,3401 S Gevers St Ste 3,San Antonio,TX,78210,US,New Category
Efrain O Bermudez,          ,,,,Best Burger,3402 Pleasanton Rd,San Antonio,TX,78221,US,New Category
Jose Luis Rodriguez,          ,,,,Suyen'S Chinese Restaurant,3403 Roland Rd,San Antonio,TX,78210,US,New Category
Douglas Mccardle,(210) 534-7694,,,,Sueno Motel,3404 S Presa St,San Antonio,TX,78210,US,New Category
"Possum Belly Enterprises, Llc",(210) 705-9218,,,,"Possum Belly Enterprises, Llc",3406 Ponytail,San Antonio,TX,78247,US,New Category
Armando Zamora,          ,,,,Taco King Catering,3407 Nogalitos # 2,San Antonio,TX,78225,US,New Category
"De Ida, Inc.",(210) 375-3825,,,,El Torrero Mexican Restaurant,3407 S Presa St,San Antonio,TX,78210,US,New Category
"Rita'S Fiesta Cafe, Llc",(210) 731-9224,,,,Evita'S Mexican Restaurant,341 Saint Cloud Rd,San Antonio,TX,78228,US,New Category
Maria C Garcia,(210) 923-5222,,,,Guerra'S Molino,3410 Pleasanton Rd,San Antonio,TX,78221,US,New Category
Sergio L Rodriguez,          ,,,,All Occasions Of Texas,3411 West Ave,San Antonio,TX,78213,US,New Category
Minnie P Farmer,          ,,,,South Presa Ice House,3415 S Presa St,San Antonio,TX,78210,US,New Category
"Fred'S Fish Fry, Inc.",          ,,,,Fred'S Fish Fry,3418 Culebra Rd,San Antonio,TX,78228,US,New Category
"Panda Express, Inc.",          ,,,,Panda Express #2216,342 Valley Hi Dr,San Antonio,TX,78227,US,New Category
Alicia F Guerra,          ,,,,Alameda Cafe,342 W Houston St,San Antonio,TX,78205,US,New Category
Feed Back Inc.,(210) 270-8999,,,,Feed Back,3420 E Commerce St,San Antonio,TX,78220,US,New Category
Andrew D Gutierrez And Marina D Gutierrez,          ,,,,Sa Pops,3420 N Saint Marys St Ste 101,San Antonio,TX,78212,US,New Category
"Mustang Sally'S, Incorporated",          ,,,,Mustang Sally'S Incorporated,3428 Roosevelt Ave,San Antonio,TX,78214,US,New Category
Mike Hernandez,          ,,,,Taqueria Atotonilco,3431 W Commerce St,San Antonio,TX,78207,US,New Category
"Alamo Dairy Queen, Inc.",          ,,,,Alamo Dairy Queen-Culebra,3436 Culebra Rd,San Antonio,TX,78228,US,New Category
Fernando Plascencia Leon,          ,,,,Taqeria Nuevo Vallarta,3451 Roosevelt Ave,San Antonio,TX,78214,US,New Category
Lavina Corporation,          ,,,,La Vina Cafe #2,3451 Roosevelt Ave,San Antonio,TX,78214,US,New Category
"Sodexomagic, Llc",          ,,,,Concentra San Antonio #4543,3453 N Panam Expy Ste 110,San Antonio,TX,78219,US,New Category
"Sodexomagic, Llc",          ,,,,Concentra San Antonio 5386,3453 Northeast Pkwy,San Antonio,TX,78218,US,New Category
Mary V Salas & Joann Salas,          ,,,,King Armadillo Nighclub,3457 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Willie Settles,          ,,,,Ric-Ron Taco House,346 E Mitchell St,San Antonio,TX,78210,US,New Category
"San-Tex Restaurants, Inc.",          ,,,,Jack In The Box # 853,3465 Babcock Rd,San Antonio,TX,78201,US,New Category
"Javanook, Llc",          ,,,,Javanook,3480 Garden Rd Bldg 1356 Rm 163,San Antonio,TX,78234,US,New Category
"Conger Group, Llc",(214) 709-6199,,,,Conger Smoke Shack,350 Blue Bonnet Blvd,San Antonio,TX,78209,US,New Category
"Third Coast Kitchen, Llc",(210) 420-0090,,,,"Third Coast Kitchen, Llc",350 E Craig Pl,San Antonio,TX,78212,US,New Category
"Ol Juan, Inc.",          ,,,,Lafonda In Oak Hills,350 Northaven St,San Antonio,TX,78229,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #2,350 Valley Hi Dr,San Antonio,TX,78227,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #160,3500 S New Braunfels Ave,San Antonio,TX,78223,US,New Category
Bernardo G Lopez,          ,,,,Delicious Tamales #3,3500 S Presa St,San Antonio,TX,78210,US,New Category
Bon Appetit Management Company,          ,,,,Bon Appetit At American Funds,3500 Wiseman Blvd,San Antonio,TX,78251,US,New Category
"Staggco Roosevelt, Llc",(210) 927-5273,,,,Mcdonald'S 5623,3502 Roosevelt Ave,San Antonio,TX,78214,US,New Category
Pablo Cuellar,(210) 595-7132,,,,Tc'S Sports Bar,3503 Commercial Ave,San Antonio,TX,78221,US,New Category
Rosa Morales,          ,,,,La Jalisco,3503 Nogalitos,San Antonio,TX,78211,US,New Category
"Bill & Satchie, Inc.",          ,,,,Bombay Bicycle Club,3506 N Saint Marys St,San Antonio,TX,78212,US,New Category
"Royal Palace Ballroom, Llc",          ,,,,Royal Palace Ballroom,3506 Sw Military Dr,San Antonio,TX,78211,US,New Category
Gilbert Villa Flores,          ,,,,C & E Ice House,3509 S Zarzamora St,San Antonio,TX,78225,US,New Category
Maria De La Luz Hernandez,          ,,,,Maria De La Luz Hernandez,351 Castroville Rd,San Antonio,TX,78207,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #3630,351 Valley Hi Dr,San Antonio,TX,78227,US,New Category
"Hasslocher Enterprises, Inc.",          ,,,,Jim'S Coffee Shop #4,351 W Hildebrand Ave,San Antonio,TX,78212,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #4060,3510 Roosevelt Ave,San Antonio,TX,78214,US,New Category
"Bill Miller Bar-B-Q Enterprises, Ltd.",          ,,,,Bill Millers Bar-B-Q Ent,3511 Roosevelt Ave,San Antonio,TX,78214,US,New Category
"Pmpcc Foods, Llc",          ,,,,Mcdonald'S Restaurant,3515 Culebra Rd,San Antonio,TX,78228,US,New Category
"The American Legion, Alamo Post No. 2 San Antonio,",          ,,,,American Legion Alamo Post #2,3518 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #2962,3521 Broadway St,San Antonio,TX,78209,US,New Category
"Daramaya, Lp",(210) 545-3663,,,,Ihop 3252,3523 Roosevelt Ave,San Antonio,TX,78214,US,New Category
"San-Tex Restaurants, Inc.",(210) 359-6060,,,,Jack In The Box #908,3523 Se Military Dr,San Antonio,TX,78223,US,New Category
Wang Ma Llc,          ,,,,Wang Ma Llc,3524 S New Braunfels Ave Ste 107,San Antonio,TX,78223,US,New Category
Elie Saleh,          ,,,,Maria'S Pizza,3529 Oakgate Dr,San Antonio,TX,78230,US,New Category
Miriam Karina Izaguirre,(210) 732-1822,,,,Tres Angeles,3534 Fredericksburg Rd Ste 31,San Antonio,TX,78201,US,New Category
Selrico Services Inc.,          ,,,,Selrico Services Inc-Nw Vista,3535 N Ellison Dr,San Antonio,TX,78251,US,New Category
"Jay Swaminarayan Hospitality, L.P.",          ,,,,Mustang Inn & Suites,3538 Sw Military Dr,San Antonio,TX,78211,US,New Category
Jose L & Dora M Torres,(210) 434-9968,,,,Torresitas Mexican Restaurant,3546 Culebra Rd,San Antonio,TX,78228,US,New Category
"Tink-A-Tako, Llc",          ,,,,Tink-A-Tako # 3,3555 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Eresto S Hernandez Jr,          ,,,,Eresto Hernandez,358 W Dickson Ave,San Antonio,TX,78214,US,New Category
"Surf Food And Beverage, Inc.",(210) 227-1400,,,,Surf Food & Beverage Inc,3600 N Ih 35,San Antonio,TX,78219,US,New Category
Sodexo Services Of Texas Limited Partnership,          ,,,,The Hartford,3600 Wiseman Blvd,San Antonio,TX,78251,US,New Category
Monica Cavazos,(210) 227-7533,,,,Lil Jonny'S Taco House,3601 N Panam Expy,San Antonio,TX,78219,US,New Category
Adela Lieja Vasquez,          ,,,,Sunset Ice,3601 Nogalitos,San Antonio,TX,78211,US,New Category
Andrea G Flores,(210) 434-8096,,,,Grandma And Grandpas Place Los Abuelitos,3602 W Commerce St,San Antonio,TX,78207,US,New Category
Who Knows Inc.,(210) 333-4224,,,,Shady Lady Saloon,3603 S Ww White Rd,San Antonio,TX,78222,US,New Category
Micaela E Rubio,(210) 927-1266,,,,Jalpa Mexican Restaurant,3603 Sw Military Dr,San Antonio,TX,78211,US,New Category
"Sweetie'S Deli, Inc.",(210) 820-3354,,,,Sweetie'S Deli Inc,3606 Avenue B,San Antonio,TX,78209,US,New Category
Raymundo Lopez Bernudez,          ,,,,El Charro,3606 Electra Dr,San Antonio,TX,78218,US,New Category
"Sizzling Caesars, Llc",          ,,,,Little Caesars # 831,3610 Nogalitos Ste 106,San Antonio,TX,78211,US,New Category
"Little Caesar Of San Antonio, Inc.",          ,,,,Little Caesar Of San Antonio #63,3610 Nogalitos Ste 106,San Antonio,TX,78211,US,New Category
Claudia Maria Alejandro,          ,,,,Arturo'S Cafe,3610 S Presa St,San Antonio,TX,78210,US,New Category
Sodexo Services Of Texas Limited Partnership,          ,,,,Carmax San Antonio Coffee,3611 Fountainhead Dr,San Antonio,TX,78229,US,New Category
"The Park Motel Cafi, L.L.C.",(210) 335-7780,,,,The Park Motel Cafe,3615 Broadway St Unit 4,San Antonio,TX,78209,US,New Category
Maria Munoz,          ,,,,Taqueria El Gallo De Jalisco,3615 West Ave,San Antonio,TX,78213,US,New Category
Sandra Alexander,(210) 568-9069,,,,Creative Candy Buffet S A,3618 Eagle Canyon Dr,San Antonio,TX,78247,US,New Category
Sabino G Hernandez,          ,,,,Bino'S Sno-Cones (Vendor) & Bino'S Tables Chair,3618 Southport Dr,San Antonio,TX,78223,US,New Category
"Grady'S Bar B Q, Inc.",          ,,,,Grady'S Bar B Q Restaurant Inc,3619 N Panam Expy,San Antonio,TX,78219,US,New Category
"Huey Enterprises, Inc.",          ,,,,Hung Fong Restaurant,3624 Broadway St,San Antonio,TX,78209,US,New Category
"Atrea Bar, Inc.",(210) 298-8880,,,,Bar Atrea,3635 Crooked Trl,San Antonio,TX,78227,US,New Category
"W2007 Equity Inns Realty, Lp",          ,,,,Springhill Suites San Antonio,3636 Nw Loop 410,San Antonio,TX,78201,US,New Category
Lambodhar Incorporated,          ,,,,Americas Best Value Inn,3645 N Panam Expy,San Antonio,TX,78219,US,New Category
"El Tropiko Mexican Grill, Llc",(210) 212-8000,,,,El Tropiko Mexican Grill #2,3648 Culebra Rd,San Antonio,TX,78228,US,New Category
Castellan Corporation,          ,,,,El Tropiko Mexican Cafe,3650 Culebra Rd,San Antonio,TX,78228,US,New Category
Lourdes Alvarado,          ,,,,Taco Express Cafe,3659 Culebra Rd,San Antonio,TX,78228,US,New Category
Hilda Huerta,(210) 734-7957,,,,Taqueria Puro Jalisco,3663 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Juan C Garcia,          ,,,,J And A Barbacoa,3695 Culebra Rd,San Antonio,TX,78228,US,New Category
"Chi Southwest, Llc",          ,,,,Arby'S #6102,3696 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
"Hotel Beverage Services, Inc.",          ,,,,Doubletree San Antonio,37 Ne Loop 410,San Antonio,TX,78216,US,New Category
Wmk San Antonio Llc,(210) 366-2424,,,,Doubletree By Hilton San Antonio Airport,37 Ne Loop 410,San Antonio,TX,78216,US,New Category
Aramark Corporation,          ,,,,Aramark Corporation #5489,3700 Wiseman Blvd,San Antonio,TX,78251,US,New Category
Aramark Corporation,          ,,,,Aramark Corporation #5490,3700 Wiseman Blvd,San Antonio,TX,78251,US,New Category
Raul J Chapa,          ,,,,Mi Mexico Lindo Restaurant,3701 Nogalitos,San Antonio,TX,78211,US,New Category
Shelly Contreras,          ,,,,Mcdonald'S #7576,3701 Pleasanton Rd,San Antonio,TX,78221,US,New Category
"Spade Enterprises # 4, Llc",(210) 570-9999,,,,J Anthonys Seafood,3702 Se Military Dr,San Antonio,TX,78223,US,New Category
"San-Tex Restaurants, Inc.",(210) 921-1364,,,,Jack In The Box #915,3702 Sw Military Dr,San Antonio,TX,78211,US,New Category
Hector Ramirez,(210) 232-2062,,,,Yatzil Mexican Restaurant,3702 W Commerce St,San Antonio,TX,78207,US,New Category
"B & N Sports Bar, Inc.",          ,,,,B & N Sports Bar,3705 Roosevelt Ave,San Antonio,TX,78214,US,New Category
"San-Tex Restaurants, Inc.",(210) 922-3769,,,,Jack In The Box #903,3706 S Zarzamora St,San Antonio,TX,78225,US,New Category
"Augie'S Barbed Wire Grill, Llc",(210) 885-4765,,,,Augie'S Barbed Wire Smokehouse,3709 N Saint Marys,San Antonio,TX,78212,US,New Category
Wfm Beverage Corp.,          ,,,,Wfm Beverage Corp.,3711 Colony Dr,San Antonio,TX,78230,US,New Category
"Tma Enterprise, Inc.",(210) 561-8188,,,,Taste Of China Super Buffet,3711 Colony Dr,San Antonio,TX,78230,US,New Category
"Gardia., L.L.C.",          ,,,,The Grand Ballroom,3711 Roland Rd,San Antonio,TX,78210,US,New Category
Jose A Pena,          ,,,,Joe'S Ice House,3711 West Ave,San Antonio,TX,78213,US,New Category
San Juana Martina Duenez,          ,,,,Cachito De Mexico,3714 Broadway St,San Antonio,TX,78209,US,New Category
Mark Anthony Saiz,          ,,,,Taco Patron,3715 Culebra Rd,San Antonio,TX,78228,US,New Category
Jami L Kenkeo,          ,,,,Yummy J'S,3716 Candlebrook Ln,San Antonio,TX,78244,US,New Category
"Blanco Party And Event Center, Llc",(210) 535-4422,,,,"The Blanco Ballroom Event Center, Llc",3719 Blanco Rd,San Antonio,TX,78212,US,New Category
Alfonso Morales,          ,,,,Rancho Grande Mexican Resturant,3719 Se Military Dr,San Antonio,TX,78223,US,New Category
Alamo City Foods Inc,          ,,,,Turquoise Grill,3720 Nw Loop 410,San Antonio,TX,78229,US,New Category
Francisco Huerta,          ,,,,Taqueria El Rodeo Jalisco,3721 Colony Dr # 2,San Antonio,TX,78230,US,New Category
Sandy Misty Ontiveros,          ,,,,O R Enterprises,3726 Wetmore Rdg,San Antonio,TX,78247,US,New Category
Arturo Jasso Garcia,(210) 347-4855,,,,Art'S,3727 Sw Military Dr,San Antonio,TX,78211,US,New Category
Martha D Velazquez,          ,,,,Taqueria Anahuac,3735 Sw Military Dr,San Antonio,TX,78211,US,New Category
Diego R Arellano,          ,,,,Las Magueyes Mexican Restaurant,3743 Pleasanton Rd,San Antonio,TX,78221,US,New Category
Aramark Corporation,          ,,,,Boeing San Antonio #1515,375 Airlift Dr # B375,San Antonio,TX,78226,US,New Category
Narciso R Garcia,          ,,,,Brothers Taco House,375 Hawthorne Ste 2,San Antonio,TX,78214,US,New Category
Eddie'S Taco House Bar & Grill Llc,(210) 326-4755,,,,Eddie'S Taco House Bar & Grill,3755 Thousand Oaks Dr,San Antonio,TX,78247,US,New Category
Hetan Thakor,          ,,,,Mission Inn,3760 Roosevelt Ave,San Antonio,TX,78214,US,New Category
Mayra Tellez,          ,,,,Tacos A La Mexicana,3800 Nogalitos,San Antonio,TX,78211,US,New Category
Francisco Huerta,          ,,,,Tacqueria El Rodeo#3,3802 Nw Loop 410,San Antonio,TX,78229,US,New Category
Stacy A Cavazos,          ,,,,Stacy'S Sportsbar,3805 Blanco Rd,San Antonio,TX,78212,US,New Category
36Th & Hwy 90 Corp.,          ,,,,Mcdonald'S Restaurant,3806 N Loop 1604 E,San Antonio,TX,78247,US,New Category
Picante Grill Inc.,          ,,,,Picante Grill,3810 Broadway St,San Antonio,TX,78209,US,New Category
Elvin Misael Alvarado,(210) 653-8487,,,,Las Minas Cafe,3811 Blanco Rd,San Antonio,TX,78212,US,New Category
"Shri Ganpati Enterprises, Llc",          ,,,,Howard Johnson Inn & Suites,3817 N Panam Expy,San Antonio,TX,78219,US,New Category
Jose G Salinas,          ,,,,Pepe'S Barbacoa # 1,3818 S Presa St,San Antonio,TX,78210,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #2958,3824 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Tiger Pop Llc,          ,,,,Tiger Pop,3830 N Loop 1604 E # 101,San Antonio,TX,78247,US,New Category
Starbucks Corporation,          ,,,,Starbucks Coffee #12954,3830 N Loop 1604 E Ste 105,San Antonio,TX,78247,US,New Category
Elvia G Elizondo,          ,,,,Le' Clair Cakes And Catering,3830 Parkdale St Ste 105,San Antonio,TX,78229,US,New Category
Eron Corporation,          ,,,,Turtle Creek Events,3830 Parkdale Ste 105,San Antonio,TX,78229,US,New Category
"El 7 Mares, Inc.",(210) 436-6056,,,,El 7 Mares Sea Food Restaurant,3831 W Commerce St,San Antonio,TX,78207,US,New Category
Brenda K Berry,          ,,,,Brenda'S Burgers,3837 Sw Military Dr,San Antonio,TX,78211,US,New Category
"Sizzling Caesars, Llc",          ,,,,Little Caesars # 813,3850 S New Braunfels Ave Ste 109,San Antonio,TX,78223,US,New Category
"Rti Beverage Company, L.L.C.",          ,,,,Rti Beverage Company L L C,3855 N Panam Expy,San Antonio,TX,78219,US,New Category
Teodoro Chapa Jr & Vandora Y Chapa,          ,,,,Pecan Grill,3857 E Southcross Blvd Ste 105,San Antonio,TX,78222,US,New Category
Norman G Friesenhahn & Linda D Friesenhahn,          ,,,,Capparelli'S Italian Food & Pizza,3857 E Southcross Blvd Ste 139,San Antonio,TX,78222,US,New Category
Idahlia S Espinoza,          ,,,,El Vacilon Club,3862 Nogalitos,San Antonio,TX,78211,US,New Category
Casa Grande Holdings Llc,(210) 545-7600,,,,Palenque Grill,389 N Loop 1604 W,San Antonio,TX,78232,US,New Category
"3902 Mccullough, Llc",          ,,,,Olmos Bharmacy,3902 Mccullough Ave,San Antonio,TX,78212,US,New Category
"Eisenhauer Market Center Snack Bar, Inc.",          ,,,,Eisenhauer Market Center Snack Bar Inc,3903 Eisenhauer Rd,San Antonio,TX,78218,US,New Category
The Cookie Bistro Limited Liability Company,(210) 833-7542,,,,The Cookie Bistro Limited Liability Company,3903 Mas Frio,San Antonio,TX,78223,US,New Category
Higinio Ramon Ramirez,          ,,,,Heavenly Ice,3903 N Saint Marys St,San Antonio,TX,78212,US,New Category
"Marcelo Garcia & Associates, Inc",(210) 643-2972,,,,Tortas Ahogadas El Chivito,3907 Culebra Rd Ste 104,San Antonio,TX,78228,US,New Category
"Eisenhauer Road Flea Market, Inc.",          ,,,,Eisenhauer Road Flea Mkt,3909 Eisenhauer Rd,San Antonio,TX,78218,US,New Category
Salvador Garcia,          ,,,,Los Valles Produce,3915 Nogalitos,San Antonio,TX,78211,US,New Category
"Ahph, Inc.",(210) 821-5600,,,,Crumpets Restaurant & Bakery,3920 Harry Wurzbach Rd,San Antonio,TX,78209,US,New Category
Martin S Cavazos,(210) 590-4747,,,,Oak Leaf Banquet Hall,3921 Naco Perrin Blvd,San Antonio,TX,78217,US,New Category
Ron Allen Ledford,(830) 370-1232,,,,Camp House Bbq And Catering,3926 Knollhaven,San Antonio,TX,78247,US,New Category
Jason Robert Cruz,(210) 724-6773,,,,Cruz Catering,3926 Viewsite Dr,San Antonio,TX,78223,US,New Category
"Chipotle Texas, L.L.C.",          ,,,,Chipotle;Chipotle Mexican Grill;Chipotle Burritos,3928 Broadway,San Antonio,TX,78209,US,New Category
"Chipotle Mexican Grill Of Colorado, Llc",(210) 832-9812,,,,Chipotle Mexican Grill #582,3928 Broadway St,San Antonio,TX,78209,US,New Category
Chau V Nguyen,          ,,,,Sir-Wacha!,3934 Bent Grass,San Antonio,TX,78261,US,New Category
Graciela Cuellar Ramos,(210) 291-4653,,,,Gracies Kitchen,3935 Thousand Oaks Dr Apt 507,San Antonio,TX,78217,US,New Category
"El Pollo Loco, Inc.",          ,,,,El Pollo Loco #5950,3938 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Alfredo Nunez,          ,,,,Alamo Pizza,3938 S Zarzamora St,San Antonio,TX,78225,US,New Category
Roco Food Management Llc,          ,,,,Mcdonald'S 1843,3971 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
