NAME,PHONE,FAX,EMAIL,WEBSITE,RESTAURANT NAME,RESTAURANT ADDRESS,RESTAURANT CITY,RESTAURANT STATE,RESTAURANT ZIPCODE,RESTAURANT COUNTRY,RESTAURANT CATEGORY
"Mandango, Inc.",          ,,,,Rebel Draft House,301A College Main,College Station,TX,77840,US,New Category
"Hellfire Brewing, Llc",          ,,,,The Blackwater Draw Brewing Company,303 Boyett St,College Station,TX,77840,US,New Category
Grabowski Llc,          ,,,,Cedar Lane,303 College Main,College Station,TX,77840,US,New Category
"Patricia In Northgate, Llc",          ,,,,Fitzwilly'S,303 University Dr,College Station,TX,77840,US,New Category
"Dnc, Inc.",          ,,,,The Backyard On Northgate,303 University Dr,College Station,TX,77840,US,New Category
"Dry Bean Saloon, Inc.",(409) 846-2332,,,,Dry Bean Saloon,305 University Dr,College Station,TX,77840,US,New Category
"Cedar Forks Trading Co., Inc.",(409) 846-2332,,,,Dixie Chicken,307 University Dr,College Station,TX,77840,US,New Category
"Austaco, Ltd.",(512) 327-4654,,,,Taco Bell #1962,310 Harvey Rd,College Station,TX,77840,US,New Category
"Mac Pizza Management, Inc.",          ,,,,Domino'S Pizza #6582,3104 Texas Ave S,College Station,TX,77845,US,New Category
"Mac Pizza Management, Inc.",          ,,,,Domino'S Pizza,3106 Texas Ave S,College Station,TX,77845,US,New Category
Travis A Shaffer Et Al,          ,,,,Daily Ruckus,311 Church Ave,College Station,TX,77840,US,New Category
Miketianying Llc,(979) 422-9966,,,,Joy Luck Fusion,311 Church Ave,College Station,TX,77840,US,New Category
"Chsn, Llc",(979) 777-9626,,,,"Chsn, Llc",311 Dominik Dr,College Station,TX,77840,US,New Category
"Duddleys Draw, Inc.",          ,,,,Duddleys Draw Inc,311 University Dr,College Station,TX,77840,US,New Category
"Kolkhorst Foods, Llc",          ,,,,Burger King,3129 Texas Ave S,College Station,TX,77845,US,New Category
"Little Skyneck, Inc.",          ,,,,Hurricane Harry'S,313 S College Avenue,College Station,TX,77840,US,New Category
Barbara Ann Manson Pr,(512) 963-2775,,,,Estate Of Maryan Manson,314 Pershing Ave,College Station,TX,77840,US,New Category
Sandra Yanira Escobar,(979) 693-4524,,,,Centro American Restaurant & Pupuseria,317 Dominick Dr,College Station,TX,77840,US,New Category
"Slambango, Inc.",          ,,,,Mad Hatters,317 University Dr,College Station,TX,77840,US,New Category
"Tavistock Freebirds, Llc",(979) 695-8427,,,,Freebirds World Burrito,319 University Dr,College Station,TX,77840,US,New Category
"W2007 Eqi College Station Partnership, L.P.",(979) 846-0184,,,,Hampton Inn College Station,320 Texas Ave S,College Station,TX,77840,US,New Category
"Brazos Valley Wings, Inc.",          ,,,,Wings 'N More,3230 Texas Ave S,College Station,TX,77845,US,New Category
"Sterling Golf, Inc.",          ,,,,The Campus Course At Texas A&M University,3250 Tamu,College Station,TX,77843,US,New Category
"Ltl Food Services, Inc.",          ,,,,Coco Loco At A&M,326 George Bush Dr,College Station,TX,77840,US,New Category
"Sweeping Horse, Llc",          ,,,,Basil Whippett'S/Apothecary,329 University Dr,College Station,TX,77840,US,New Category
"Cen-Tex Subway, Inc.",          ,,,,Subway,330 George Bush Dr,College Station,TX,77840,US,New Category
"Ddbv, Ltd.",          ,,,,Doubledave'S Pizzaworks,3505 Longmire Dr Ste A,College Station,TX,77845,US,New Category
"J & D Restaurant Group, Llc",(979) 695-2993,,,,Jack In The Box #3825,3511 Longmire Dr,College Station,TX,77845,US,New Category
Guo & Jin Inc.,(979) 696-3660,,,,T Jin China Diner,3515 Longmire Dr Ste A,College Station,TX,77845,US,New Category
"Freebirds Beverage, Llc",(979) 695-8427,,,,Freebirds World Burrito,3525 Longmire Dr Ste 300,College Station,TX,77845,US,New Category
"Cotton Patch Cafe, Inc.",          ,,,,Cotton Patch Cafe,3525 Longmire Dr Ste A,College Station,TX,77845,US,New Category
"Tavistock Freebirds, Llc",(979) 485-8849,,,,Freebirds World Burrito,3525 Longmire Dr Ste D,College Station,TX,77845,US,New Category
"Chef Tai, Inc.",(979) 575-4207,,,,"Chef Tai, Inc.",3707 Marielene Cir,College Station,TX,77845,US,New Category
Heart Of Texas Pizza Lp,          ,,,,Pizza Hut,3800 Highway 6 S Ste 206,College Station,TX,77845,US,New Category
"College Station Tenant, Llc",(979) 695-8111,,,,Courtyard By Marriott,3939 State Highway 6 S,College Station,TX,77845,US,New Category
"University Bar, Inc.",          ,,,,University Bar Inc,3939 State Highway 6 S,College Station,TX,77845,US,New Category
"Koppe Bridge Bar & Grill, Inc.",          ,,,,Koppe Bridge Bar & Grill Inc,3940 Harvey Rd,College Station,TX,77845,US,New Category
"Marina Grande, Llc",          ,,,,Luigi'S,3975 State Highway 6 S,College Station,TX,77845,US,New Category
Kerry L Giese,          ,,,,Honeybaked Ham,3975 State Highway 6 S Ste 1400,College Station,TX,77845,US,New Category
Peachblossom Island Group Corp.,(832) 622-3841,,,,Azure Fusion Bistro & Sake,3975 State Highway 6 S Ste 300,College Station,TX,77845,US,New Category
"Aggie-Faz, Ltd.",          ,,,,Fazoli'S,400 Harvey Rd,College Station,TX,77840,US,New Category
"University Food Services, Inc.",          ,,,,The University Club,401 Joe Routt Blvd,College Station,TX,77843,US,New Category
"S.D.I. - Texas & Cooner, L.L.C.",(936) 291-7574,,,,Sonic Drive Inn,401 Texas Ave S,College Station,TX,77840,US,New Category
"Corner Bar, L.L.C.",          ,,,,The Corner,401 University Dr,College Station,TX,77840,US,New Category
Adaput Llc,(979) 260-5084,,,,The Pita Pit,403 University Dr,College Station,TX,77840,US,New Category
Chef Cao'S Chinese Restaurant Inc.,          ,,,,Chef Cao'S Chinese Restaurant Inc,404 East University #Z,College Station,TX,77840,US,New Category
"Whatta Food & Beverage Company, Inc.",          ,,,,Cenare Italian Restaurant,404 University Dr E,College Station,TX,77840,US,New Category
"Whatta Food & Beverage Company, Inc.",          ,,,,Mr G'S Pizzeria - College Station,404 University Dr E Ste Y,College Station,TX,77840,US,New Category
"Potato Shack, Llc",          ,,,,"Potato Shack, Llc",405A University Dr,College Station,TX,77840,US,New Category
"Blue Dolphin Club, Inc.",(979) 000-0000,,,,Silk Stocking Lounge,4075 State Highway 6 S,College Station,TX,77845,US,New Category
Starbucks Corporation,          ,,,,Starbucks Coffee #10701,409 University Dr,College Station,TX,77840,US,New Category
"Mac Pizza Management, Inc.",          ,,,,Domino'S Pizza #30,409A University Dr,College Station,TX,77840,US,New Category
"Potbelly Sandwich Works, Llc",          ,,,,Potbelly Sandwich Works,409B University Dr,College Station,TX,77840,US,New Category
Luis Eloy Becerra,          ,,,,Luis E Becerra,4105 Tiffany Trl,College Station,TX,77845,US,New Category
Lisa M Perez,          ,,,,La Familia Taqueria,4152 State Highway 6 S,College Station,TX,77845,US,New Category
"C&J Barbeque Market, Inc.",          ,,,,C & J Barbeque Market Inc,4304 Harvey Rd,College Station,TX,77845,US,New Category
Larry E Beavers,(979) 690-3444,,,,Zach'S Shack,4419 Spring Branch Dr,College Station,TX,77845,US,New Category
Jerald Eugene Huggins,          ,,,,Chick-Fil-A At South College Station Fsu,4431 State Highway 6 S,College Station,TX,77845,US,New Category
Earl A Wurzbach,          ,,,,Mcdonald'S #34830,4440 State Highway 6 S,College Station,TX,77845,US,New Category
"Aggieland Pizza, Inc.",(979) 229-7007,,,,"Aggieland Pizza, Inc.",4461 State Highway 6 S Ste 200,College Station,TX,77845,US,New Category
Mu-Gamma Chapter Of Kappa Sigma Fraternity,          ,,,,Mu-Gamma Chapter Of Kappa Sigma Fraternity,4466 Raymond Stotzer Pkwy,College Station,TX,77845,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #1011,4471 State Highway 6 S,College Station,TX,77845,US,New Category
"Casa Rod Express, Llc",          ,,,,Casa Rodriguez Express,448 Southwest Pkwy E,College Station,TX,77840,US,New Category
Polly A Martinez,          ,,,,Mi Cocina Restaurant Iv,448 Southwest Pkwy E,College Station,TX,77840,US,New Category
"Rudy'S Texas Bar-B-Q, Llc",          ,,,,Rudy'S Texas Bar Bq,504 Harvey Rd,College Station,TX,77840,US,New Category
"505 Entertainment, Ltd.",          ,,,,The Fox & Hound,505 University Dr E Ste 309,College Station,TX,77840,US,New Category
Darden Sw Llc,          ,,,,Olive Garden #1655,510 Earl Rudder Fwy S,College Station,TX,77840,US,New Category
"S.D.I.-Harvey Road, L.L.C.",          ,,,,Sonic Drive-In Of Harvey Road,512 Harvey Rd,College Station,TX,77840,US,New Category
"Moondance, Inc.",          ,,,,Ozona Grill & Bar,520 Harvey Rd,College Station,TX,77840,US,New Category
"Moondance, Inc.",          ,,,,Ozona Grill & Bar,520 Harvey Rd,College Station,TX,77840,US,New Category
"Cen-Tex Subway, Inc.",          ,,,,Subway,601 University Dr,College Station,TX,77840,US,New Category
"Hpv-Viii, Lp",          ,,,,Papa John'S Pizza # 434,601 University Dr,College Station,TX,77840,US,New Category
The Remnant From Nawlins,(979) 694-2539,,,,The Remnant Of Nawlins Cajun & Country Cafe,604 Holleman Dr,College Station,TX,77840,US,New Category
Lq Management L.L.C.,(979) 696-7777,,,,La Quinta Inn #539,607 Texas Ave S,College Station,TX,77840,US,New Category
"Denco Of Texas, Inc.",          ,,,,Denny'S #7631,607 Texas Ave S,College Station,TX,77840,US,New Category
Ricardian Capital Llc,(817) 412-1044,,,,Red Mango,614 Holleman Dr E Ste 2500,College Station,TX,77840,US,New Category
Sik Texas License Corp.,(512) 263-0800,,,,Carino'S Italian Grill,620 Harvey Rd,College Station,TX,77840,US,New Category
"Carino'S Italian Kitchen, Inc.",          ,,,,Johnny Carino'S Country Italian,620 Harvey Rd,College Station,TX,77840,US,New Category
Bethalyn J Donovan,          ,,,,Donovan Catering,6220 Raymond Stotzer Pkwy,College Station,TX,77845,US,New Category
"Freebirds Beverage, Llc",          ,,,,Freebirds World Burrito,700 Earl Rudder Fwy S,College Station,TX,77840,US,New Category
"Tavistock Freebirds, Llc",(979) 260-9086,,,,Freebirds World Burrito,700 Earl Rudder Fwy S,College Station,TX,77840,US,New Category
Golden Corral Corporation,          ,,,,Golden Corral Family Steak House #540,700 University Dr E,College Station,TX,77840,US,New Category
"Mongolian Management, Llc",          ,,,,Genghis Grill,700 University Dr E # 202,College Station,TX,77840,US,New Category
Supreme Wings Inc.,(979) 846-9464,,,,Supreme Wings Inc.,700 University Dr E Ste B201,College Station,TX,77840,US,New Category
"Alimentum Enterprises, Llc",          ,,,,Mickeys Sliders,700 University Dr E Ste C,College Station,TX,77840,US,New Category
"Cabana Beverages, Inc.",          ,,,,Cabana Beverages Inc,701 S Texas Ave,College Station,TX,77840,US,New Category
"Texas Taco Cabana, L.P.",          ,,,,Taco Cabana #311,701 Texas Ave S,College Station,TX,77840,US,New Category
"Barkman, Inc.",          ,,,,The Republic,701 University Dr E Ste 406,College Station,TX,77840,US,New Category
"Food Friendz Of College Station, Llc",          ,,,,822-Food,707 Texas Ave S Ste 218D,College Station,TX,77840,US,New Category
Otb Acquisition Llc,(979) 695-2492,,,,On The Border,709 Texas Ave S,College Station,TX,77840,US,New Category
"Cjr Lucky, Inc.",          ,,,,Chicken Express,710 Earl Rudder Fwy S,College Station,TX,77840,US,New Category
"Rosa'S Cafes, Inc.",          ,,,,Rosa'S Cafe & Tortilla Factory #26,710 University Dr E,College Station,TX,77840,US,New Category
"Rosa'S Cafe & Tortilla Factory, Ltd.",          ,,,,Rosa'S Cafe & Tortilla Factory #26,710 University Dr E,College Station,TX,77840,US,New Category
"Pnovo-Gw, Llc",(713) 828-3502,,,,Great Wraps,717 University Dr,College Station,TX,77840,US,New Category
"University Hospitality, L.L.C.",(979) 268-2200,,,,Residence Inn By Marriott,720 University Dr E,College Station,TX,77840,US,New Category
Barbara S Hebert,          ,,,,Heberts Cajun Food,727 University Dr,College Station,TX,77840,US,New Category
"Java Jitters, Inc.",          ,,,,Java Jitters Inc,729 University Dr,College Station,TX,77840,US,New Category
"Austaco, Ltd.",          ,,,,Taco Bell #016669,731 University Dr,College Station,TX,77840,US,New Category
"Dcf Blue Baker, Llc",          ,,,,Blue Baker,800 University Dr E # 100,College Station,TX,77840,US,New Category
Atami Group Corporation,          ,,,,Atami Steak & Shushi,800 University Dr E # 200,College Station,TX,77840,US,New Category
2-Groves Llc,          ,,,,Boneheads,800 University Dr E Ste 100,College Station,TX,77840,US,New Category
Eh College Station Lp,          ,,,,Hilton College Station And Conference Center,801 University Dr E,College Station,TX,77840,US,New Category
"Sage Restaurant Manager Texas, Llc",          ,,,,Sage Restaurant Manager Texas Llc,801 University Dr E,College Station,TX,77840,US,New Category
"Mcdonald'S Restaurants Of Texas, Inc.",          ,,,,Mcdonald'S #4584,801 University Dr W,College Station,TX,77840,US,New Category
"Cen-Tex Subway, Inc.",          ,,,,Subway,806 Earl Rudder Fwy S,College Station,TX,77840,US,New Category
"Texas Avenue Tex Mex, L.P.",(713) 861-7985,,,,Lupe Tortilla Mexican Restaurant,813 Texas Ave S,College Station,TX,77840,US,New Category
"Better Management Enterprises, Inc.",          ,,,,The Tap,815 Harvey Rd,College Station,TX,77840,US,New Category
"Chipotle Texas, L.L.C.",          ,,,,Chipotle Mexican Grill 408,815 University Dr,College Station,TX,77840,US,New Category
"Chipotle Mexican Grill Of Colorado, Llc",(979) 260-2282,,,,Chipotle Mexican Grill #408,815 W University Drive,College Station,TX,77840,US,New Category
"Bpr College Station Pizza, Inc.",          ,,,,Boston'S The Gourmet Pizza,820 University Dr E,College Station,TX,77840,US,New Category
Jackson Patrick Lane,(903) 241-6296,,,,'Supcup Cupcakery,828 Nimitz St,College Station,TX,77840,US,New Category
"Veritas Wine & Bistro, Lp",          ,,,,Veritas Wine & Bistro,830 University Dr E,College Station,TX,77840,US,New Category
Abuelo'S Beverage Corporation,          ,,,,Abuelo'S Beverage Corporation,840 University Dr E,College Station,TX,77840,US,New Category
"Abuelo'S International, L.P.",          ,,,,Abuelos Mexican Food Embassy,840 University Dr E,College Station,TX,77840,US,New Category
"Du-Ra, Inc.",          ,,,,Korean Food To Go,900 Harvey Rd # 900-3A,College Station,TX,77840,US,New Category
Soon Young Lee,(979) 219-4216,,,,Korean To Go,900 Harvey Rd Ste 3A,College Station,TX,77840,US,New Category
"Alamowing College Station, L.L.C.",          ,,,,Buffalo Wild Wings,903 University Dr E,College Station,TX,77840,US,New Category
"Mugwalls, L.P.",(832) 577-7311,,,,"Mugwalls, L.P.",907 Harvey Rd Ste A,College Station,TX,77840,US,New Category
"Lunchbox Catering, Llc",(480) 789-2159,,,,Lunchbox Catering,907 Harvey Rd Ste A,College Station,TX,77840,US,New Category
College Station Lodging Partners Lp,          ,,,,Comfort Suites,907 University Dr E,College Station,TX,77840,US,New Category
"Austaco, Ltd.",          ,,,,Taco Bell #27721,911 William D Fitch Pkwy,College Station,TX,77845,US,New Category
Scott Haynes Llc,(979) 703-4465,,,,Fro Yo Yo,913 Harvey Rd,College Station,TX,77840,US,New Category
Aggieland Beverage Concepts Llc,          ,,,,Izzy'S Patio & Bar,913 Harvey Rd,College Station,TX,77840,US,New Category
"Cen-Tex Subway, Inc.",          ,,,,Subway,913C Harvey Rd,College Station,TX,77840,US,New Category
"Delfel, L.L.C.",(979) 693-3933,,,,How Do You Roll,919 Harvey Rd,College Station,TX,77840,US,New Category
"U.S. Lodging, L.P.",          ,,,,Hampton Inn & Suites,925 Ear Rudder Frwy S,College Station,TX,77840,US,New Category
"Spoons Yogurt Of College Station, Llc",(512) 535-4883,,,,"Spoons Yogurt Of College Station, Llc",943 William D Fitch Pkwy Ste 101,College Station,TX,77845,US,New Category
"D'Vine Cuisine, Llc",(979) 731-1970,,,,"D'Vine Cuisine, Llc",9432 Daisy Ln,College Station,TX,77845,US,New Category
"Brazos Hotel Partners, Ltd.",          ,,,,Homewood Suites By Hilton,950 University Dr E,College Station,TX,77840,US,New Category
Kamei Japanese Restaurants Llc,          ,,,,Kamei,951 William D Fitch Pkwy Ste 230,College Station,TX,77845,US,New Category
Chef Cao'S Chinese Restaurant Inc.,          ,,,,Chef Cao'S Chinese Restaurant,951 William D Fitch Pkwy Ste 301,College Station,TX,77845,US,New Category
"Cen-Tex Subway, Inc.",          ,,,,Subway,951 William D Fitch Pkwy Ste 801,College Station,TX,77845,US,New Category
"University Food Services, Inc.",          ,,,,University Club - Olsen Field,955 Olsen Blvd,College Station,TX,77843,US,New Category
"Alameda Juice, L.L.C.",          ,,,,Jamba Juice,980 University Dr E Ste 300,College Station,TX,77840,US,New Category
"Napa Flats, Llc",          ,,,,Grub Burger Bar,980 University Dr E Ste 400,College Station,TX,77840,US,New Category
"Pei Wei Asian Diner, Llc",(480) 888-3000,,,,Pei Wei Asian Diner #0087,980 University Dr E Ste 4A,College Station,TX,77840,US,New Category
"Pei-The-Wei, Llc",(602) 381-7470,,,,Pei Wei Asian Diner,980A University Drive East,College Station,TX,77840,US,New Category
